submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5172298364747776,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,1,0,1,No,There are not enough,1,0,1,0,0,0,1,1,0,1
5055249080647680,2021-04-02,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,1,1,0,1,No,There are not enough,1,0,0,0,1,1,1,1,0,0
4977080155766784,2021-03-13,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unable to work due to long-term illness or disability,Lara,1,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
4965985248608256,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,I am a student,Lara,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,1,0
6675310274936832,2021-03-20,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student and I work part-time,Lara,0,0,0,0,0,1,No,Irregularly,1,1,1,0,1,1,0,1,0,0
6213214424793088,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,None of the above,Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,1
5052634938736640,2021-03-15,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am unemployed,Lara,1,1,1,1,0,1,No,There are not enough,1,0,1,0,1,1,0,1,1,1
6034503788396544,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Lara,1,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,0
5716877400866816,2021-03-13,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am retired,Lara,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,1,1,1,0,0
5650611692634112,2021-03-13,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Miranda,1,1,1,1,0,0,No,There are enough,1,1,1,0,0,1,1,1,1,0
4977344229146624,2021-03-14,Male,26 to 35 years old,Rural,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Bolívar,0,1,1,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
5549474037628928,2021-03-17,Male,16 to 25 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",Secondary school/ high school completed,I am unemployed,Aragua,1,1,1,0,0,1,No,There are not enough,1,1,1,0,1,0,0,1,1,1
4585660592947200,2021-03-19,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Monagas,1,1,0,0,0,1,No,Irregularly,1,1,0,1,1,1,0,1,0,0
4678112314130432,2021-03-22,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Mérida,0,0,0,0,0,1,3 days,Irregularly,1,0,0,0,0,1,0,1,0,1
5659251958874112,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student and I work part-time,Lara,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,0,0
5848363596775424,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,1
6601120771473408,2021-03-17,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Lara,0,1,1,0,1,1,No,There are enough,1,1,1,0,0,1,1,1,0,1
4911094962585600,2021-03-14,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Aragua,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,0
5494282533470208,2021-03-13,Prefer not to answer,16 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Secondary school/ high school completed,I am a student,Aragua,0,0,0,1,1,1,No,There are not enough,1,1,1,1,1,1,0,1,0,0
4656806105448448,2021-04-02,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Some university or college,I am a student,Aragua,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,1,1,1,0,1
6187429521522688,2021-03-18,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some primary education,I am a student,Aragua,0,1,0,1,0,0,No,There are enough,1,1,1,0,0,1,1,1,1,1
4804377306202112,2021-03-14,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Aragua,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,1
4553015687380992,2021-03-14,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some university or college,I am a student,Aragua,0,1,0,0,0,0,No,Irregularly,1,1,1,1,0,1,1,1,0,0
6148170081107968,2021-03-26,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Prefer not to answer,None of the above,Aragua,0,1,0,0,0,1,No,Irregularly,0,0,0,0,0,0,1,1,0,0
6278421255815168,2021-03-22,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Aragua,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,0
6465924059365376,2021-03-13,Male,36 to 45 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,0,1,1,0,1,3 days,There are not enough,0,1,1,0,0,1,0,1,0,1
5284177229643776,2021-03-15,Male,26 to 35 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Aragua,1,1,0,0,0,1,No,Irregularly,1,0,0,0,0,1,0,1,0,0
5156457250291712,2021-03-16,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,1,1,0,0,0,1,No,There are enough,0,0,1,0,0,1,0,1,0,0
5916821080506368,2021-03-14,Female,Over 45 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Barinas,0,1,1,1,0,1,No,There are not enough,1,0,0,1,1,1,1,1,0,0
5565333774794752,2021-03-14,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,No formal education,I am a student,Bolívar,1,0,0,0,0,1,4 days,There are not enough,1,1,0,1,0,1,0,1,0,1
4934932081410048,2021-03-20,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,0,0,0,1 day,Irregularly,1,0,0,0,0,1,0,1,0,0
4706631299629056,2021-03-13,Male,Over 45 years old,Rural,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,0,0,0,0,1,Every day,Irregularly,1,0,1,1,1,1,1,1,0,0
5664071381942272,2021-03-13,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am unemployed,Aragua,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
4712499701350400,2021-03-15,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,1,0,0,0,1,No,There are enough,1,1,1,0,0,1,1,1,1,1
4617505544077312,2021-03-20,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am a student and I work part-time,Aragua,1,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,0,1
4645499717287936,2021-04-20,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,1,1,1,1,0,2 days,There are enough,0,1,1,1,1,0,1,1,0,1
5308993148026880,2021-03-15,Female,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,I am unemployed,Aragua,0,0,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,1,1
5242325038268416,2021-03-24,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some secondary school / high school,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,1,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,0
6637842607636480,2021-03-13,Female,36 to 45 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,0,0,1,No,There are not enough,0,0,1,0,0,1,0,1,0,0
4723712736886784,2021-04-06,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am unemployed,Aragua,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,1
6132666876559360,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,0,1,1,No,There are not enough,1,0,1,1,0,1,1,1,0,1
6008305410637824,2021-04-01,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,1,1,1,1,1,1,No,Irregularly,1,1,1,1,1,1,1,1,1,1
5092564981252096,2021-03-13,Male,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Aragua,1,0,0,0,0,1,No,Irregularly,1,0,1,0,0,0,0,1,0,0
5111748184244224,2021-03-19,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,0,0,0,No,There are enough,0,0,1,0,0,1,0,1,0,0
4739388948086784,2021-03-23,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Portuguesa,0,1,0,0,1,1,No,There are not enough,1,1,1,1,1,1,1,1,0,1
5747840424083456,2021-03-13,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,I am a student,Miranda,1,1,1,1,1,1,4 days,There are not enough,0,0,0,1,0,1,0,1,1,1
6643414019080192,2021-03-18,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,1,1,1,4 days,There are not enough,1,0,1,1,0,1,0,1,0,0
6391028151222272,2021-03-16,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Primary school completed,I am unemployed,Miranda,0,0,0,0,1,1,No,There are not enough,1,0,1,1,0,1,1,1,0,0
5112900175003648,2021-03-22,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,Every day,There are not enough,1,0,1,0,1,0,1,1,1,1
6140817097097216,2021-03-27,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,0,0,0,0,0,0,0,1,0,0
6008332807831552,2021-03-13,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",Primary school completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,1,1,Every day,Irregularly,1,1,0,1,1,1,0,1,1,1
6630569197961216,2021-03-26,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,There are enough,0,0,0,1,0,1,0,1,0,0
5993525085995008,2021-03-31,Prefer not to answer,16 to 25 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,I am a student,Miranda,0,1,0,0,0,0,No,There are not enough,0,0,1,0,0,1,0,1,0,1
5700807646511104,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,I am unemployed,Miranda,0,1,0,0,0,1,No,Irregularly,0,0,0,1,1,1,0,1,0,0
5737961797976064,2021-03-13,Male,36 to 45 years old,Rural,I cannot afford enough food for my family,Some primary education,"I work full-time, either as an employee or self-employed",Miranda,1,1,1,0,1,1,Every day,Irregularly,1,1,1,1,0,1,1,1,1,1
4527159917150208,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,1,0,1,1,3 days,Irregularly,1,0,1,1,0,0,0,1,0,0
6046816721436672,2021-03-14,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are not enough,1,0,1,1,1,0,0,1,0,0
4612410655899648,2021-03-13,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,No formal education,"I do housework, fulfilling domestic tasks, looking after children",Miranda,1,0,1,0,0,1,4 days,Irregularly,0,0,1,1,1,1,0,1,1,1
6181700639129600,2021-03-13,Male,16 to 25 years old,Rural,Prefer not to answer,Some secondary school / high school,I am a student,Miranda,0,0,0,0,0,1,No,There are not enough,1,0,1,1,0,1,0,1,0,1
5671677097934848,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are not enough,1,0,1,1,0,1,0,1,0,1
6404941764886528,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Miranda,1,1,1,0,0,1,1 day,Irregularly,0,0,1,1,1,1,0,1,1,1
5967262451499008,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are not enough,1,0,0,1,0,1,1,1,0,0
4537462201516032,2021-03-17,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,There are not enough,1,0,1,0,1,1,0,1,0,0
5421313236926464,2021-03-29,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Portuguesa,1,1,1,0,0,1,No,There are not enough,1,0,1,1,0,1,0,1,0,1
5667484924641280,2021-03-26,Female,16 to 25 years old,Rural,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,I am a student,Bolívar,0,1,0,0,1,1,No,There are not enough,1,1,1,1,1,1,0,1,1,1
6621817262571520,2021-03-27,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Nueva Esparta,1,1,1,1,1,0,No,Irregularly,1,0,1,1,1,1,0,1,1,1
5219684655038464,2021-04-02,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Aragua,0,1,0,1,0,1,1 day,There are not enough,1,1,0,1,0,1,1,1,0,0
5467637495889920,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,0,0,0,0,1,Every day,There are not enough,1,1,1,1,0,0,1,1,0,0
6259929844547584,2021-03-28,Male,36 to 45 years old,Rural,I cannot afford enough food for my family,Technical school diploma or degree completed,I am unemployed,Aragua,1,1,0,0,0,1,No,There are enough,0,0,0,1,0,1,1,1,0,0
5536088805605376,2021-03-14,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Aragua,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,1,1
6564751240069120,2021-03-25,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Yaracuy,0,0,0,0,1,1,No,There are not enough,1,0,1,0,0,1,1,1,0,0
6042667229380608,2021-04-03,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Delta Amacuro,1,0,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,0
6512260246929408,2021-03-26,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Primary school completed,I am a student and I work part-time,Delta Amacuro,0,1,0,1,0,1,No,There are enough,1,0,1,1,0,1,1,1,0,1
5776469468119040,2021-03-22,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Delta Amacuro,0,0,0,0,0,1,No,Irregularly,1,1,1,0,1,1,0,1,0,1
5510390187556864,2021-03-25,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Delta Amacuro,0,1,0,0,1,1,Every day,Irregularly,1,0,1,1,1,1,1,1,1,1
5456461152124928,2021-03-25,Male,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Delta Amacuro,0,0,1,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,1
4899698266865664,2021-03-25,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Delta Amacuro,0,1,0,1,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,1
6714053245534208,2021-03-15,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Sucre,0,0,0,0,0,1,No,There are not enough,1,0,1,0,1,0,0,1,1,1
6300340319420416,2021-03-19,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Sucre,0,0,0,0,1,1,No,There are enough,0,0,0,0,0,0,0,1,0,0
4882507660263424,2021-03-14,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Sucre,0,1,0,0,0,0,No,Irregularly,1,0,0,0,1,1,0,1,1,0
5009121870086144,2021-03-24,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Sucre,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,0,0
4824924429746176,2021-03-14,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some secondary school / high school,I am a student,Sucre,0,0,0,0,1,0,No,There are not enough,0,0,1,0,1,0,0,1,1,0
5700002273034240,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Sucre,0,1,0,0,0,0,No,Irregularly,0,1,0,0,0,0,0,1,0,0
4792745846898688,2021-04-04,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Guárico,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,0,1,0,0
5406172890005504,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Yaracuy,0,0,0,0,0,1,No,Irregularly,0,1,1,0,0,1,0,1,0,1
6031158663184384,2021-03-26,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Yaracuy,0,1,1,1,0,1,No,Irregularly,1,0,1,1,1,0,1,1,0,0
5635569442095104,2021-03-13,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Prefer not to answer,I am a student,Nueva Esparta,1,1,1,1,1,1,No,There are not enough,1,1,1,0,0,1,1,1,1,1
5163208938881024,2021-03-14,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Primary school completed,I am a student,Portuguesa,0,0,0,0,0,0,No,Irregularly,1,1,1,1,1,1,0,1,0,1
4982493492281344,2021-03-15,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Guárico,1,1,1,1,0,1,2 days,There are not enough,0,0,1,1,1,1,0,1,1,0
5154109094363136,2021-04-01,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,I am unemployed,Guárico,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,0
6052146306088960,2021-03-14,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Guárico,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,1,1,0,1
5992803279831040,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Guárico,0,1,1,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
5747415893409792,2021-03-13,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Guárico,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,0,1,1,0,1
4624152861605888,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,None of the above,Guárico,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,1
5737550085095424,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Post-graduate education,"I work part-time, either as an employee or self-employed",Guárico,0,0,0,0,0,1,No,Irregularly,1,0,1,0,1,1,1,1,0,0
6730115685023744,2021-03-13,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student and I work part-time,Guárico,1,1,1,1,1,1,No,Irregularly,1,1,1,1,1,1,0,1,0,0
4714253910278144,2021-04-01,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,None of the above,Guárico,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,1
5735505949097984,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Guárico,1,1,1,1,0,0,Every day,Irregularly,1,1,1,0,1,1,1,1,1,0
4699468367921152,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Guárico,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,0,0,1,0,1
5855598586626048,2021-03-20,Female,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Post-graduate education,None of the above,Guárico,0,1,0,0,0,0,No,There are enough,0,0,0,1,1,0,0,1,0,0
5820385710047232,2021-03-21,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Portuguesa,0,0,0,0,0,1,No,Irregularly,1,1,0,1,1,1,1,1,1,1
6059452515221504,2021-03-18,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Guárico,1,1,1,1,0,1,No,There are not enough,1,1,1,0,0,1,1,1,1,1
4990786335932416,2021-03-18,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Guárico,1,1,1,0,1,1,No,There are enough,0,0,1,1,0,1,1,1,0,0
5802455630872576,2021-03-17,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Some university or college,"I do housework, fulfilling domestic tasks, looking after children",Guárico,1,1,0,1,0,1,No,Irregularly,0,1,1,0,1,1,0,1,0,0
5725919649202176,2021-03-15,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Guárico,1,1,0,0,0,1,Every day,Irregularly,0,0,1,0,0,1,0,1,0,0
5641361994022912,2021-03-22,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Guárico,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,1,1
5386830286684160,2021-04-02,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Guárico,0,1,1,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
5628288784662528,2021-03-31,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,"I do housework, fulfilling domestic tasks, looking after children",Guárico,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,0,1,0,1
4517112562581504,2021-04-02,Male,16 to 25 years old,Rural,I cannot afford enough food for my family,Some university or college,I am a student,Guárico,1,0,0,0,0,1,No,Irregularly,0,0,0,1,0,0,1,1,0,0
5726456033574912,2021-04-03,Female,16 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Prefer not to answer,I am a student,Guárico,0,1,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,1,0,0
5552120274354176,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Guárico,0,0,0,0,0,1,No,Irregularly,1,1,1,0,1,1,1,1,0,1
6212774324862976,2021-03-16,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student and I work part-time,Guárico,1,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,0
6720958210768896,2021-04-03,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Guárico,1,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,0
